notation,count
98B(ALEXANDER THE GREAT)13,3
98B(+9),3
98(+523),3
97HH4,3
97G3,3
97CC21,3
97C1(+0),3
97AA3,3
96D(TARPEIA)68,3
96D(RHEA SILVIA),3
96D(DIDO)2,3
96D(ANNA)6,3
96C(ROMULUS)691,3
96C(ROMULUS)323,3
96C(ROMULUS)12,3
96B9,3
96B723,3
96B6511,3
96B633,3
96B545,3
96B33,3
96B253,3
96B2521,3
96B15,3
96B14,3
96B113(+0),3
96B11,3
96A5(VOLUPTAS),3
96A5(PUDICITIA),3
96A5(OPULENTIA),3
96A5(INVIDIA)(+7),3
96A5(HONOS),3
96A5(AVARITIA),3
96A34,3
96A32,3
96A29(SALACIA),3
96A24,3
96A239,3
96A2378,3
95B(SCYLLA)212,3
95B(PHILOMELA & PROCNE)63,3
95B(IPHIS)211,3
95B(HERO & LEANDER)221,3
95B(ALCYONE & CEYX)25,3
95A(TIRESIAS),3
95A(ORESTES)311,3
95A(MIDAS)52,3
95A(HIPPOLYTUS)68,3
95A(HECTOR)68,3
95A(ERYSICHTHON)611,3
95A(ERICHTHONIUS)121,3
95A(DIOMEDES)68,3
95A(DAEDALUS),3
95A(ATHAMAS)61,3
95A(ARISTAEUS),3
94P31,3
94P214,3
94O8(CERBERUS),3
94O2121,3
94O212,3
94N21,3
94M44,3
94M31,3
94M21,3
94L682,3
94L5121,3
94L5,3
94L422,3
94L325,3
94L3211,3
94L2,3
94K122,3
94I71,3
94I64,3
94I62,3
94I412,3
94I34,3
94I3241,3
94I232,3
94I23,3
94I212,3
94I184,3
94I173,3
94I163,3
94I161,3
94I141,3
94I135,3
94I133,3
94H2451,3
94H,3
94G3,3
94G23,3
94F831,3
94F8,3
94F7,3
94F122,3
94F114,3
94F112,3
94C11,3
94C1,3
94A72,3
94A4,3
93E53,3
93A2,3
93A142,3
92N54,3
92M3,3
92M192,3
92M178,3
92M131,3
92LL415,3
92LL1211,3
92L32(SALMACIS),3
92L314(NAPAEAE),3
92K2,3
92K15(ALPHEUS),3
92K14,3
92I212132,3
92H7,3
92H4,3
92H141,3
92H12121,3
92F2911(+7),3
92F27913,3
92F2121,3
92E5191,3
92D4141,3
92D32,3
92D31,3
92D1921743,3
92D19163,3
92D1916(+4),3
92D162,3
92D16,3
92D1511(+0),3
92D11,3
92D,3
92C4914,3
92C473(LACTANS),3
92C45211,3
92C37111,3
92C245,3
92B479,3
92B4231,3
92B39112,3
92B39111,3
92B3911,3
92B378,3
92B375(SAUROCTONUS),3
92B361,3
92B3(+0),3
92B27,3
92B251(+0),3
92B22,3
92B181,3
92B1214,3
92B1212,3
92B1211,3
92B11221(+0),3
92(+8),3
91E61,3
91B13293,3
91B1327,3
91A14(DEMOGORGON),3
85(TORTOISE AND HARE),3
84(MELUSINE),3
"83(TER GOUW, Nalezing)",3
"83(SHAKESPEARE, Romeo and Juliet)",3
83(SCARRON),3
"83(MOLIERE, L'Avare)",3
"83(LENNEP, JACOB VAN, Ferdinand Huyck)",3
83(GESTA ROMANORUM),3
"83(FEITH, Ines de Castro)",3
"83(BREDERO, Lucelle)",3
82AA(HERSILIA),3
82AA(GRISELDA),3
82AA(GODIVA),3
82AA(GHISMONDA),3
82A(TITUS TATIUS),3
82A(RADAGIJS),3
82A(GUISCARDO),3
82A(GODFREY OF BOUILLON),3
82A(CIMON),3
82A(ARTHUR),3
81G,3
73G5,3
73G412(+4),3
73G4,3
73G3,3
73G212(+0),3
73G111(+0),3
73F43,3
73F414(+5),3
73F412,3
73F411,3
73F28,3
73F272,3
73F2611,3
73F2534,3
73F2533,3
73F235,3
73F2346,3
73F2241,3
73F2238,3
73F223742,3
73F22367,3
73F22365,3
73F22352,3
73F22336,3
73F223352,3
73F2233445,3
73F2163,3
73F21536,3
73F2136,3
73F21264,3
73F21232,3
73F21214,3
73F152,3
73F11,3
73E793(+3),3
73E77(+1),3
73E75,3
73E422(+31),3
73E251,3
73E24,3
73E162,3
73E14,3
73E11,3
73E,3
73DD551,3
73D83,3
73D82(WHIP),3
73D82(SWORD),3
73D82(SUDARIUM),3
73D82(SCOURGE),3
73D82(LADDER),3
73D82(HAMMER),3
73D772,3
73D7223,3
73D722(+3),3
73D62,3
73D512,3
73D42,3
73D4111,3
73D3511,3
73D342,3
73D271(Jo. 16:13),3
73D15(+121),3
73C93,3
73C92,3
73C873,3
73C861(+0),3
73C85,3
73C823,3
73C7711,3
73C77,3
73C7478,3
73C72472,3
73C72321,3
73C72213,3
73C72131,3
73C7131,3
73C7124,3
73C71111,3
73C6112,3
73C5,3
73C4231,3
73C4223,3
73C413,3
73C23,3
73C13,3
73C1211,3
73C121(+13),3
73BB65(+3),3
73B9,3
73B821(+3),3
73B82(+3),3
73B81(+3),3
73B7522,3
73B74,3
73B73,3
73B65(+3),3
73B6412,3
73B6331,3
73B631,3
73B592,3
73B57(+0),3
73B43,3
73B3(+3),3
73B13(+31),3
73AA522(+13),3
73A6(+3),3
73A36(+3),3
73A332(+3),3
73A33,3
73A2224,3
73A19,3
73A181,3
71Z371,3
71Z171,3
71Y1(Prov. 6:6),3
71Y1(Prov. 31:13-19),3
71X1(Ps. 102),3
71W64(Job 38:7),3
71W62,3
71W543,3
71V4,3
71V12,3
71U43,3
71U4271(+3),3
71U3331,3
71T74,3
71T62,3
71T34,3
71T311,3
71S24,3
71S231,3
71R43(+111),3
71R21,3
71R1424,3
71R1423,3
71R131,3
71R123,3
71R12,3
71R115,3
71Q81,3
71Q742,3
71Q642,3
71P52,3
71P4334,3
71P4251,3
71P4211,3
71P416,3
71P1,3
71O9332,3
71O7631,3
71O5,3
71N71,3
71N1331,3
71N133,3
71N1324,3
71N1323,3
71N1322,3
71N1321,3
71N132,3
71N131,3
71M85,3
71M234,3
71M233(+0),3
71L27251,3
71L24441,3
71L13511,3
71L13122,3
71L1123,3
71L1121,3
71K35,3
71K3116,3
71K29141,3
71K2743,3
71I43235,3
71I43223,3
71I43221,3
71I43,3
71H8834,3
71H8764,3
71H853,3
71H81,3
71H545,3
71H5251,3
71H5142,3
71H463,3
71H2663,3
71H2261,3
71H17331,3
71H173,3
71H1632,3
71H1444,3
71H1441,3
71H1432,3
71H142,3
71H134,3
71H116,3
71G361,3
71G11,3
71G1,3
71F836,3
71F8354,3
71F82,3
71F663,3
71F66,3
71F62,3
71F382,3
71F379,3
71F378,3
71F371,3
71F356,3
71F354(+0),3
71F2411,3
71F241,3
71F2177,3
71F2175,3
71F2132,3
71F151,3
71E54,3
71E5282,3
71E5272,3
71E52551,3
71E463,3
71E462,3
71E4,3
71E33641,3
71E3322,3
71E3321,3
71E33132,3
71E3174,3
71E31521,3
71E3133,3
71E1361,3
71E13231,3
71E1321,3
71E1313,3
71E1183,3
71E117311,3
71E117221,3
71E11641,3
71E11315,3
71D24311,3
71D21,3
71D1811,3
71D1712,3
71D164211,3
71D1511,3
71D11,3
71C3256,3
71C3255,3
71C32511,3
71C3221,3
71C3161,3
71C3154,3
71C3144,3
71C314,3
71C312,3
71C13211,3
71C12342,3
71C1234,3
71C1233,3
71C12251,3
71C1223,3
71C11931,3
71C1193,3
71C119,3
71C11822,3
71C11811,3
71C118,3
71C1173,3
71C11443,3
71C1131,3
71B352111,3
71B351,3
71B3431,3
71B3322,3
71B3321,3
71B21,3
71B162,3
71B161,3
71B152,3
71A9121,3
71A841,3
71A8321,3
71A814,3
71A54,3
71A36,3
71A351,3
71A311(+11),3
71A25(+11),3
61BB1(+513),3
61B2(+2),3
61B111(+522),3
61B111(+51),3
61B111(+34),3
61B111(+1),3
59C2(+1),3
59B41,3
59B4,3
58BB,3
58B213,3
58A3(+2),3
57B,3
57AA8,3
57AA646,3
57AA644(+4),3
57AA6131,3
57AA6122(+12),3
57AA6121(+6),3
57A8(+11),3
57A75(+11),3
57A74(+3),3
57A64(+1),3
57A631(+1),3
57A62(+2),3
57A613,3
56F24,3
56E11,3
56DD2,3
56D1(+11),3
56BB4,3
56BB2,3
56BB1(+0),3
56,3
55CC11(+1211),3
55B2,3
54F12(+111),3
54EE11,3
54E31(+3),3
54DD311(+6),3
54DD2(+5),3
54C2,3
54AA7,3
54AA21,3
54AA2,3
54A5,3
54A46,3
54A44(+2),3
54A4,3
54A2(+3),3
54A2(+1),3
53D12,3
53C22,3
53B5(+3),3
53A2(+1),3
52DD3(+1),3
52DD3,3
52D4(+1),3
52C51(+1),3
52AA3,3
52AA1(+123),3
52AA1(+1),3
52A6(+113),3
52A42(+1),3
52A41,3
52A3(+1),3
52A23(+3),3
51K11,3
51H42(+11),3
51GG2,3
51D4(+111),3
51D2,3
51B3(+1),3
51A11,3
49N22,3
49M91(+1),3
49M9(+2),3
49M13,3
49M121,3
49L66(+1),3
49L649,3
49L611,3
49L511(+1),3
49L27,3
49L24,3
49L14,3
49G82(+4),3
49G7(+3),3
49G612,3
49G6(+5),3
49G431,3
49G35(+0),3
49G13,3
49F11(+1),3
49E3952(PUTREFACTION),3
49E26,3
49E254,3
49E25111,3
49E220,3
49E112,3
49D511(PANTOGRAPH),3
49D4,3
49D362,3
49D352(6),3
49C01,3
49C(+14),3
49B31(+7),3
49B24(+4),3
49B24(+3),3
49B(+2),3
49A11,3
49A0(+0),3
48CC7562,3
48CC75613,3
48CC7551,3
48CC7541,3
48CC7523,3
48CC734,3
48CC7313,3
48CC7211(+0),3
48CC6111,3
48CC511232,3
48C93(+38),3
48C93(+2),3
48C911(+10),3
48C9015,3
48C9012,3
48C85231,3
48C801,3
48C76,3
48C7511,3
48C73513(+1),3
48C7336,3
48C733(+1),3
48C71101,3
48C6252,3
48C6241,3
48C610,3
48C533(+1),3
48C5312(+11),3
48C531(+1),3
48C524(+1),3
48C522,3
48C5156(+661),3
48C5151(+671),3
48C513(+11),3
48C512(+22),3
48C51121,3
48C40,3
48C34(TOUCH-STONE),3
48C243,3
48C24(+3552),3
48C2(+62),3
48C1634(+31),3
48C149(+726),3
48C149(+1),3
48C1436,3
48C1413,3
48C141(+726),3
48B3(+11),3
48B1410(+67),3
48B1410(+335),3
48B(+111),3
48AA9823,3
48A9857(EGG-AND-DART),3
48A9817,3
48A94,3
48A71(+382),3
48A2(+51),3
48(+431),3
47L31,3
47K21,3
47I85(+89371),3
47I4211,3
47I22311(+12),3
47I213(+11),3
47I2112(+33),3
47I16,3
47I15(...),3
47I149(+12),3
47I139,3
47I131(+82),3
47I13(+2),3
47I111(+8),3
47H76,3
47H7(+94821),3
47H53,3
47H132,3
47G3353,3
47G24(+2),3
47G(+21),3
47D8(VICE),3
47D8(SCREW),3
47C55(+21),3
47C22,3
47C1,3
47B242,3
47B22,3
47B211(+11),3
47B2(+23),3
47B191(...),3
47B1814(+12),3
47B1814(+0),3
47B17,3
47B1615(COOPER),3
47B(+2),3
47(+84),3
47(+441),3
47(+2),3
46E43(ROCKET),3
46E2321,3
46C5136(+23),3
46C5133,3
46C513(+9),3
46C5121(+11),3
46C41,3
46C39,3
46C37,3
46C35(+12),3
46C295,3
46C2922(+33),3
46C2891,3
46C25(+24),3
46C24112,3
46C24(STATES YACHT),3
46C24(SMALSHIP),3
46C24(SAMOREUS),3
46C24(HERRINGBUSS),3
46C24(GALLIOT),3
46C24(DAMSCHUIT),3
46C24(COG),3
46C24(CATSHIP),3
46C24(+612),3
46C24(+61),3
46C223(+6),3
46C215(+24),3
46C213(+31),3
46C21(+63),3
46C199,3
46C18,3
46C1693,3
46C1692,3
46C161(+23),3
46C14943,3
46C14941,3
46C1491,3
46C145(+7),3
46C145(+32),3
46C145(+21),3
46C1442(+21),3
46C144(+9),3
46C144(+24),3
46C144(+21),3
46C1421(+0),3
46C131617,3
46C13142(+7333),3
46C13142(+71),3
46C13142(+5),3
46C13141(+7459),3
46C13141(+721),3
46C124(+23),3
46C1122,3
46C112(+9),3
46C112(+1),3
46C11(+24),3
46BB21(FISH-SELLER),3
46B8,3
46B561,3
46B54,3
46B3312,3
46B3,3
46B111(+0),3
46AA1264,3
46A831,3
46A811,3
46A621,3
46A62,3
46A31(+0),3
46A1833,3
46A1632(+0),3
46A1631,3
46A12532,3
46A125312,3
46A1241(MALTHESER CROSS)1,3
45L1(+32),3
45K33,3
45K2(+2),3
45K1441,3
45K1431(+0),3
45I4,3
45I161,3
45I15,3
45HH52(+1),3
45HH52,3
45H34(+22),3
45H33(+6),3
45H32(+21),3
45H31(+3),3
45G1232,3
45G12122,3
45F90,3
45F34(+3),3
45F3(+32),3
45E32(+33),3
45D323(+6),3
45D313(+6),3
45D313(+24),3
45D312(LIEUTENANT),3
45D31(+2),3
45D2(+3),3
45C9(+26),3
45C61,3
45C433,3
45C41(+74),3
45C41(+26),3
45C17(+3),3
45C16(CANNON)(+32),3
45C131(GUARD),3
45C13(SCIMITAR),3
45B73(+26),3
45B72,3
45B423,3
45B41(+32),3
45B313,3
45B3(+1),3
45B28(+3),3
45B111,3
45A9,3
45A132,3
45A1(+3),3
45(+75),3
45(+53),3
45(+52),3
44G4(+46),3
44G382,3
44G36,3
44G33(+2),3
44G321(RACK),3
44G3121(+0),3
44G22(+1),3
44G159,3
44G131,3
44G130,3
44G122,3
44G(+32),3
44G(+11),3
44F13,3
44E61,3
44BB1611,3
44BB152,3
44BB15,3
44BB14,3
44BB127,3
44B62,3
44B532,3
44B53,3
44B43,3
44B196,3
44B16922,3
44B1651(+0),3
44B1611,3
44B1514,3
44B134,3
44B133,3
44B1221,3
44B122,3
44B114(EARL),3
44B114(ARCHDUKE),3
43C93(3),3
43C78729,3
43C785,3
43C78431,3
43C7821,3
43C7814,3
43C74,3
43C7374,3
43C7321,3
43C7182,3
43C718,3
43C715,3
43C7142(+6),3
43C7114,3
43C5121,3
43C512(+6),3
43C423,3
43C4142(+6),3
43C4142(+1),3
43C4135(+1),3
43C4134(+1),3
43C413(+6),3
43C4122,3
43C4111(+21),3
43C3941,3
43C394(+1),3
43C392(+0),3
43C382,3
43C311,3
43C2452,3
43C232,3
43C223(+1),3
43C2181,3
43C21213(+6),3
43C211(+1),3
43C1423,3
43C121(+4161),3
43C12(+4163),3
43C1151(+416),3
43C1113(+421),3
43C111261(+4112),3
43C111243(+421),3
43C11124(+421),3
43C1112(+43),3
43C11(+4),3
43B52(+0),3
43B31(+21),3
43AA43,3
43AA42,3
43A46(+2),3
43A46(+11),3
43A45,3
43A424,3
43A4122(+6),3
43A4122(+1),3
43A41(+11),3
43A4(+4),3
43A37(+3),3
43A36(+9),3
43A351,3
43A1451(+9),3
42F4,3
42F11,3
42E331,3
42E27,3
42E213(+0),3
42E11,3
42D9,3
42D273,3
42D24(+0),3
42D2311,3
42D141,3
42D132,3
42B83,3
42B74(6),3
42B43,3
42B33,3
42B31,3
42B2,3
42A571,3
42A54,3
42A27,3
42A241,3
41D4421,3
41D43,3
41D27(+82),3
41D26621(+82),3
41D2656(+0),3
41D2654(+832),3
41D2646,3
41D2645(+82),3
41D2631(+81),3
41D261(+81),3
41D26(MIRROR)(+82),3
41D252(NIGHT-GOWN)(+82),3
41D2513(LANKET),3
41D242(+832),3
41D2411,3
41D23321(+83),3
41D2332(+6),3
41D231(+832),3
41D224(+411),3
41D2231(FICHU)(+44),3
41D2231(FICHU)(+43),3
41D223(TUNIC)(+831),3
41D223(STOLA)(+82),3
41D223(SHIRT)(+82),3
41D223(PELERINE)(+411),3
41D223(DOUBLET)(+831),3
41D223(CAPE)(+81),3
41D223(BODICE)(+832),3
41D223(BOA)(+43),3
41D223(BLOUSE)(+831),3
41D223(BLOUSE)(+411),3
41D223(+83),3
41D222(RUFF)(+832),3
41D222(REVERS)(+81),3
41D222(PORTEFRAES)(+82),3
41D222(CAPE COLLAR)(+82),3
41D221(SOLIDEO),3
41D221(HOOD)(+832),3
41D221(HOOD)(+81),3
41D221(HAT)(+42),3
41D221(FONTANGE)(+411),3
41D221(CHAPEAU A LA CHARLOTTE)(+82),3
41D221(BOWLER)(+82),3
41D221(BONNET A L'ANGLAISE)(+82),3
41D221(BOATER)(+82),3
41D221(BOATER)(+81),3
41D221(BIRETTA)(+81),3
41D221(BERET)(+831),3
41D2122(MANTELET)(+82),3
41D2122(+831),3
41D21211,3
41D2121(+6),3
41D211(ROBE TAILLEUR)(+82),3
41D211(REDINGOTE)(+832),3
41CC421,3
41CC26131,3
41C74511,3
41C745,3
41C7411(+1),3
41C723(+1),3
41C7211(+1),3
41C72(+1),3
41C692(PORK),3
41C692(BEEF),3
41C692(+5),3
41C6531,3
41C652(CABBAGE),3
41C611,3
41C52(+9),3
41C52(+4),3
41C43(+4),3
41C323(FLUTE),3
41C264,3
41C2542,3
41C19,3
41B521,3
41B222,3
41B212,3
41B122(+0),3
41AA18,3
41A773(+1),3
41A771(+4),3
41A77(+4),3
41A71222,3
41A7121(+4),3
41A626,3
41A2414,3
34E12,3
34B232(+964),3
34B232(+8),3
34B131(+1),3
34B12(+915),3
34B12(+0),3
34B11(FOXTERRIER),3
34B11(BEAGLE),3
34B11(+964),3
34(+9512),3
34(+1),3
33C84,3
33C71,3
33C7,3
33C53,3
33C512,3
33C44,3
33C421,3
33C42,3
33C333,3
33C332,3
33C331,3
33C33,3
33C314,3
33C2321(+0),3
33C229,3
33C2241,3
33C212,3
33C121,3
33A62,3
33A3(+0),3
33A12(+0),3
32B383,3
32B3312(+52),3
32B33(THAI),3
32B33(MOORS),3
32B32(MAROCCANS),3
32B311(SPANIARDS)(+51),3
32B311(IRISH),3
32B311(DANES),3
32B311(BELGIANS),3
32B2(SALIANS),3
32B2(FRISIANS),3
32B(+53),3
32A1,3
31G4,3
31G35,3
31G33,3
31G32,3
31F31,3
31F23(+4),3
31EE2355,3
31EE234631,3
31EE221,3
31E23622,3
31E2355(+61),3
31E2345,3
31E2342,3
31E23221,3
31E2314,3
31E23(+6),3
31E228,3
31D9,3
31D8,3
31D33,3
31D2(3),3
31D17(+51),3
31D16(+94),3
31D16(+64),3
31D15(+77),3
31D15(+52),3
31D14(+55),3
31D13(+94),3
31D13(+813),3
31D13(+79),3
31D13(+78),3
31D13(+77),3
31D12(+77),3
31D12(+74),3
31D11222(+55),3
31D11222(+3),3
31D11222(+2),3
31D11222(+1),3
31D11221(+3),3
31D11221(+2),3
31D1122(+73),3
31D112(+56),3
31D112(+51),3
31D112(+1),3
31D1(+918),3
31BB162,3
31B811,3
31B625,3
31B623592,3
31B62321(+928),3
31B62312,3
31B6214(+821),3
31B6212(+82),3
31B6212(+4),3
31B62(+941),3
31B6(+925),3
31B6(+911),3
31B6(+64),3
31B16,3
31AA62,3
31AA553,3
31AA549,3
31AA521,3
31AA5151,3
31AA51455,3
31AA5143,3
31AA4641,3
31AA4632,3
31AA462(CHOLERA),3
31AA4542(+2),3
31AA4441,3
31AA42,3
31AA26129,3
31AA26128,3
31AA25521,3
31AA247(+3),3
31AA2391(+3),3
31AA236(+821),3
31AA2352(+4),3
31AA2352(+3),3
31AA235(+3),3
31AA231(+73),3
31AA22623,3
31AA22311,3
31AA22231,3
31AA221(+31),3
31AA221(+2),3
31A711,3
31A71(+51),3
31A71(+5),3
31A71(+2),3
31A55,3
31A5455,3
31A5451(+3),3
31A534(+81),3
31A522,3
31A521,3
31A51111(+2),3
31A46333,3
31A46331,3
31A4625,3
31A46241,3
31A4422,3
31A431(360),3
31A4191,3
31A4131,3
31A340,3
31A331,3
31A311(+81),3
31A310,3
31A27481,3
31A27412,3
31A2734,3
31A2716,3
31A27113(+79),3
31A2711(+821),3
31A2711(+81),3
31A2711(+3),3
31A2623,3
31A26211,3
31A26124,3
31A26112,3
31A26111,3
31A2554,3
31A25362,3
31A25361,3
31A25343,3
31A2517,3
31A2512(+933),3
31A2511(+931),3
31A2421(+3),3
31A2391(+81),3
31A239,3
31A2371,3
31A236(+821),3
31A2352(+4),3
31A235(+822),3
31A235(+821),3
31A234(+0),3
31A233(+82),3
31A233(+811),3
31A233(+81),3
31A233(+72),3
31A233(+2),3
31A231(+811),3
31A231(+73),3
31A231(+52),3
31A231(+21),3
31A2261,3
31A223611,3
31A22322,3
31A22312,3
31A22231,3
31A2215(+1),3
31A221(+811),3
31A2154,3
31A2142,3
31A2123,3
31A21(+811),3
31A21(+1),3
31A140,3
31A12,3
31A(+9271),3
31A(+926),3
31A(+922),3
31A(+918),3
26B2(+0),3
26A3,3
25K15(+1),3
25K121,3
25II9(+0),3
25II5(+1),3
25II12(+1),3
25I8(+1),3
25I43(+1),3
25I251(+1),3
25HH23124,3
25HH22,3
25HH119,3
25H23123,3
25H23111(+1),3
25H231,3
25H2172(+1),3
25H2130(PO),3
25H1921(+1),3
25H1331(+1),3
25H1312,3
25GG541,3
25G49,3
25G41(YARROW),3
25G41(WOOD ANEMONE),3
25G41(TIGER-LILY),3
25G41(SAGE),3
25G41(RED CAMPION),3
25G41(PASQUE FLOWER),3
25G41(LUPIN),3
25G41(LUNGWORT),3
25G41(LAVENDER),3
25G41(JASMINE),3
25G41(ICE PLANT),3
25G41(HIBISCUS),3
25G41(GREAT MULLEIN),3
25G41(ERYTHRONIUM),3
25G41(DAFFODIL),3
25G41(CHICORY),3
25G41(CENTAURIUM),3
25G41(BUGLOSS),3
25G41(AZALEA),3
25G41(ASPHODELUS),3
25G41(+31),3
25G4(THISTLE)(+1),3
25G4(SUCCULENT),3
25G4(STINGING-NETTLE),3
25G4(PLANTAGO),3
25G4(MARJORAM),3
25G4(LETTUCE),3
25G4(LADY'S-SMOCK),3
25G4(HONESTY),3
25G4(HEATHER),3
25G4(GRASS),3
25G4(CAMOMILE),3
25G4(+32),3
25G31(ROSE-BUSH)(+22),3
25G3(WILLOW)(+0),3
25G3(WEEPING WILLOW),3
25G3(WALNUT-TREE)(+27),3
25G3(PEACH-TREE),3
25G3(OAK)(+12),3
25G3(LAUREL)(+1),3
25G3(CYPRESS)(+1),3
25G3(ACACIA),3
25G3(+26),3
25G22(INDIGOFERA),3
25G21(SOUR CHERRY),3
25G12,3
25FF711(MOTH),3
25FF42(BOA),3
25FF36(SWAN),3
25FF35(PARROT)(+45),3
25FF27(WALRUS),3
25FF24(PEGASUS),3
25FF24(MUSK-DEER),3
25FF22,3
25FF(+751),3
25F75,3
25F72(NAUTILUS),3
25F711(PRAYING-MANTIS),3
25F711(MOTH)(+414),3
25F65,3
25F64,3
25F62(TENCH),3
25F62(SNAIL-FISH),3
25F62(SEAHORSE),3
25F62(SARDINE),3
25F62(PUFFERFISH),3
25F62(NEEDLE-FISH),3
25F62(GARFISH),3
25F62(BRILL),3
25F61(STING-RAY),3
25F6(+36),3
25F51(FROG)(+63),3
25F51(FROG)(+15),3
25F5(+15),3
25F43(CROCODILE)(+15),3
25F42(VIPER),3
25F41(LIZARD)(+15),3
25F41(CHAMELEON)(+15),3
25F41(CHAMELEON)(+1),3
25F38(RHEA),3
25F38(HELMETED GUINEAFOWL),3
25F38(+34),3
25F37(SAWBILL),3
25F37(REDSHANK),3
25F36(TERN),3
25F36(SWAN)(+1),3
25F36(PIN-TAIL),3
25F36(MERGANSER),3
25F36(GREAT CRESTED GREBE),3
25F36(EURASIAN TEAL),3
25F36(+412),3
25F34(LONG-EARED OWL),3
25F34(BARN OWL),3
25F33(KESTREL),3
25F32(REDSTART),3
25F32(BUNTING),3
25F32(BRAMBLING),3
25F32(BOHEMIAN WAXWING),3
25F3(+621),3
25F3(+5262),3
25F3(+512),3
25F3(+42),3
25F3(+342),3
25F29(MOLE)(+63),3
25F29(MOLE)(+15),3
25F29(HEDGEHOG)(+15),3
25F29(COATI),3
25F28(BAT)(+15),3
25F27(SEAL)(+15),3
25F26(MOUSE)(+15),3
25F26(HARE)(+64),3
25F26(HARE)(+332),3
25F26(HARE)(+15),3
25F25(ELEPHANT)(+1),3
25F24(DONKEY),3
25F24(DEER)(+332),3
25F24(BOAR)(+64),3
25F24(BOAR)(+15),3
25F23(TIGER)(+33),3
25F23(LION)(+3),3
25F23(FOX)(+63),3
25F23(ERMINE),3
25F23(BEAR)(+1),3
25F22(MANDRIL),3
25F22(GUENON),3
25F(+5),3
25F(+4821),3
25F(+4591),3
25F(+459),3
25F(+452),3
25F(+34),3
25F(+15),3
25D451,3
25D3(+1),3
25D143,3
25D14,3
25D13(SULPHUR),3
25B61,3
24D211,3
24C2,3
24C192,3
24A71,3
24A7,3
23S11,3
23R10,3
23N12(+113),3
23L13(+1),3
23L(+61),3
23L,3
23K22(+4),3
23K(+1),3
23I21(+2),3
23I(+60),3
23H43,3
23H42,3
23H4,3
23F43(+13),3
23F41(+11),3
23E44(+4),3
23D42(+60),3
23A11(+0),3
22D9,3
22D11,3
22C3113,3
22B,3
13E24,3
13E,3
13D211,3
13C5,3
13C221,3
13A323,3
12O5,3
12L5,3
12L2,3
12L13(ODIN),3
12H512,3
12H215,3
12H13(VISHNU),3
12FF62,3
12F621,3
12F52(AUGUR),3
12F2122,3
12F21,3
12F17,3
12F13,3
12C13(TOTH),3
12C13(HARPOCRATES),3
12BB62,3
12BB51,3
12B211,3
12B10,3
12A944,3
12A933,3
12A93,3
12A91,3
12A63371,3
12A6335,3
12A6334,3
12A615,3
12A54(PHARISEES),3
12A52112,3
12A4465,3
12A431,3
12A4224,3
12A35,3
12A34242,3
12A322,3
11VV84,3
11VV,3
11V87,3
11V82,3
11V81,3
11U6,3
11U4,3
11U11(+5),3
11TT1,3
11T2,3
11S713,3
11S2,3
11S11,3
11R21,3
11QQ73212,3
11QQ73121,3
11QQ7121(PORCH),3
11QQ621,3
11Q7674,3
11Q7622,3
11Q762,3
11Q759,3
11Q7572,3
11Q753,3
11Q742,3
11Q7321(+0),3
11Q7320,3
11Q731125,3
11Q731122,3
11Q7152,3
11Q71482,3
11Q7148,3
11Q71467(TOGA),3
11Q71446,3
11Q71445,3
11Q71444(+3),3
11Q71442,3
11Q71412,3
11Q7131(GALLERY),3
11Q7112,3
11Q6,3
11Q311,3
11Q2(+13),3
11Q13,3
11PP31115,3
11P431,3
11P3213,3
11P31535,3
11P31533,3
11P31532,3
11P3153,3
11P315(FRANCISCAN),3
11P25(QUAKER),3
11P25(ANABAPTISTS),3
11P166,3
11O11,3
11N4,3
11MM3,3
11M4(+3),3
11M22,3
11M11(+0),3
11L9,3
11L52,3
11L311,3
11L12,3
11K3,3
11I73(TABITHA),3
11I72(SIMON MAGUS),3
11I72(PILATE),3
11I63(RUTH),3
11I63(RACHEL),3
11I63(RACHEL & LEAH),3
11I62(SHAMGAR),3
11I62(SETH),3
11I62(SALOMO),3
11I62(LEVI),3
11I62(JOSHUA),3
11I62(IBZAN),3
11I62(HEZEKIAH),3
11I62(HABAKKUK),3
11I62(GAD),3
11I62(DAVID)21,3
11I62(ADAM & EVE)6,3
11I62(ADAM & EVE)3,3
11I34,3
11I33,3
11I2(TIBURTIN),3
11I2(TIBERIN),3
11I2(DELPHIAN),3
11I2(CIMMERIAN),3
11HH(URSULA)6,3
11HH(URSULA)4,3
11HH(THERESA)37,3
11HH(PETRONILLA)7,3
11HH(PETRONILLA),3
11HH(MARY OF EGYPT)362,3
11HH(MARY MAGDALENE)7,3
11HH(MARY MAGDALENE)682,3
11HH(MARGARET OF CORTONA),3
11HH(JULIANA),3
11HH(HEDWIG OF SILESIA),3
11HH(GUDULA),3
11HH(GENEVIEVE)41,3
11HH(EULALIA),3
11HH(ELISABETH OF HUNGARY)411,3
11HH(DYMPNA),3
11HH(CUNERA),3
11HH(CUNEGUNDA)61,3
11HH(CLARE)68,3
11HH(CLARE)41,3
11HH(CLARA),3
11HH(CATHERINE)11,3
11HH(CATHERINE)(+2),3
11HH(CATHERINE OF SIENA)342,3
11HH(APOLLONIA)6,3
11HH(ANASTASIA),3
11HH(AGATHA)62,3
11HH(...)32,3
11H(ZENO),3
11H(WILLIAM OF MALEVAL),3
11H(TIMOTHY),3
11H(THOMAS)9,3
11H(THOMAS BECKET),3
